book_id,title,processed_dir,T,mean_y,std_y,median_y,iqr_y,min_y,max_y,p10_y,p90_y,range_y,prop_label_0,prop_label_1,prop_label_2,prop_label_3,prop_label_4,entropy_labels,mean_abs_diff,std_diff,p95_abs_diff,jump_ge_2_rate,up_rate,down_rate,flat_rate,lag1_autocorr,sign_change_rate,corr_with_position,slope_position,mean_early,mean_mid,mean_late,mean_ma5,std_ma5,p95_ma5
175,The Phantom of the Opera,phantom_opera,-0.2177272727005987,1.2971979798433597,0.6004150534627236,2.0,0.0,0.0,0.33333333333333365,0.9381895689152039,0.904534033733291,0.33333333333333365,-0.981523405571962,-1.2851087672438684,0.9005878419862131,1.482993341655669,-0.12725664935907063,0.6227718101119959,0.7779826037230964,0.7198215117583209,0.0,0.7838745968832235,0.4032560487545112,1.1598372048378804,-0.7770442955750576,0.09758364940558426,0.6076926315775005,-0.22602887115572265,-0.16883076906861422,0.8034152980216276,1.5027485289605877,0.8325343568938401,1.2982658553273276,0.7134581995681513,1.3282423130876446
345,Dracula,dracula,0.5576416383027083,0.25071531541436937,0.3223054189942197,-0.4999999999999999,0.0,0.0,0.33333333333333365,0.9381895689152039,0.904534033733291,0.33333333333333365,-0.24427479863299936,-0.19924477314145483,0.19903823415931224,0.25902944816226003,-0.07101674651932209,0.3878496717866665,-0.2827939225732602,-0.11237104557727602,0.0,0.03334252922175194,-0.38404141054115404,-0.4222692307440822,0.4218229760732992,0.904773062598603,-0.4069382428422075,-0.16420960565098913,-0.12536089897643993,0.4645156762053295,-0.032790364139343,0.2991592648618212,0.2525373850098204,0.5346337571048687,0.10405584941239822
521,Robinson Crusoe,robinson_crusoe,0.1443843295357742,-1.6102212164241176,-0.1746391649992486,-0.4999999999999999,0.0,0.0,0.33333333333333365,-1.1013529722048057,-1.1055415967851328,0.33333333333333365,1.8267012114470105,1.2111598803272767,-1.8560584360802854,-1.2005905927238945,0.09671655228020731,-0.2592066060728773,-1.014714457200882,-0.743777535805946,0.0,-0.7024580594962246,-0.7155951616548885,-1.5906390064007763,1.1608575154940404,0.9776649511044103,-0.9432864658471545,0.3239780747391596,0.3015401753416712,-1.046372320082558,-2.214840879410134,-0.5694948771777791,-1.6126913165975212,0.17220314572315915,-1.1201306142628509
768,Wuthering Heights,wuthering_heights,0.09323862300521306,0.4067869846795237,-0.6233268843701908,-0.4999999999999999,0.0,0.0,0.33333333333333365,0.9381895689152039,0.904534033733291,0.33333333333333365,-0.8223644719527033,-0.1461631957736188,1.0185585976092757,-0.05938033904108952,-0.37517198386911926,-0.516500343948674,-0.5307238293022704,-0.5667986160341044,0.0,-0.4227815927692937,-0.5941924059793584,-0.304114325971295,0.4897854680962694,-0.2810704982740625,1.4728350155710561,-0.5877407210560894,-0.5745863400987414,0.7081520943913945,0.1756931597133009,0.24496242543273103,0.40826634242139337,-0.5728069860324148,0.10405584941239822
1184,The Count of Monte Cristo,count_monte_cristo,3.622292373613932,0.14073012024563147,-0.9387285557921075,-0.4999999999999999,0.0,0.0,0.33333333333333365,0.9381895689152039,-1.1055415967851328,0.33333333333333365,-0.8125286226457679,0.3925740188362548,0.702039249672885,-0.38708884934760496,-0.32779005327855537,-0.8971537567461659,-0.8233909314930342,-0.9172830553149404,0.0,-0.9581145330826392,-0.667326488437547,-0.6555009453470341,0.6964841284870888,-0.3447606525853785,1.1005363349273707,-0.003193809329341578,-0.062413449508958455,0.4777939918372895,-0.5636090899992886,0.652195995851357,0.1406735948573157,-0.6035808659803613,0.10405584941239822
1257,The Three Musketeers,three_musketeers,1.254246161248951,0.7335772409289726,-1.4346188060141576,2.0,0.0,0.0,0.33333333333333365,0.9381895689152039,0.904534033733291,0.33333333333333365,-1.4846454004779204,-0.2347500465204652,1.767643183291899,-0.06587663860348714,-0.7199023052523409,-1.4300429033703181,-1.2192213470121411,-1.477763209632249,0.0,-1.1706275272626372,-1.2818873457000617,-0.6147112093555087,1.0373493368343796,-0.46073165386751175,1.2573853243710036,-0.048691086323775425,-0.13903055355959296,1.380979642544194,-0.07099926858207287,0.8255914859370947,0.7349277005166567,-1.2038787948905092,0.10405584941239822
1260,Jane Eyre,jane_eyre,0.8031410296494017,-0.7464213132281982,-0.3176179677757171,-0.4999999999999999,0.0,0.0,0.33333333333333365,-1.1013529722048057,-1.1055415967851328,0.33333333333333365,0.6015594943368725,0.6760486407360996,-0.5158080829701076,-0.7672521824586745,-0.3095510923459242,-0.24006082411716426,-0.4527805126855408,-0.4402287774298378,0.0,-0.42228290144215197,-0.21360304360138221,-0.665151073745293,0.43528340518719894,0.17091673923999876,-0.35232188916701984,0.6946610521111142,0.634495123609649,-1.1974364672811557,-0.15560159344633867,-0.7330493405950799,-0.7460481118418949,-0.05425734450666101,0.10405584941239822
1342,Pride and Prejudice,pride_prejudice,0.20985083389489248,-1.5096133263053573,-1.450473930672124,-0.4999999999999999,0.0,0.0,0.33333333333333365,-1.1013529722048057,-1.1055415967851328,0.33333333333333365,1.0625322818770786,1.5761668775888629,-1.117967275483247,-1.5884152078382805,-0.5960965980373457,-1.4236074387301885,-1.1372981776825304,-1.3007214542249865,0.0,-1.5089774449833857,-0.6480453618756193,-1.1419471572449214,0.9120501482682662,-0.8298932589841074,-0.6442459826047071,0.10922584159349828,-0.003610166395566384,-1.024490628819448,-1.7801946798039872,-0.8578745994213803,-1.5094967478723673,-1.5389609269075581,-2.344317077938099
1513,Romeo and Juliet,romeo_juliet,-0.8273840945448876,2.5684779687537644,1.105358344172215,2.0,0.0,0.0,0.33333333333333365,0.9381895689152039,0.904534033733291,0.33333333333333365,-1.8302018562076792,-2.299911314358266,1.3896030942617132,2.4603036669562597,3.617247307979477,1.1067708477924287,1.0221991869388143,0.5284255111145674,0.0,0.364169038969037,1.5426375182402712,1.108398374499741,-1.4202789595195187,1.2552525760218316,-0.011688563449666619,2.463233361080346,2.581248198305457,1.8394665439429227,1.5248576558218798,3.2123244739046344,2.5627546071976366,1.2436459010183087,2.552428776762894
1661,The Adventures of Sherlock Holmes,adventures_sherlock_holmes,-0.02337358788446635,-0.23125433164888107,0.5663017356227853,-0.4999999999999999,0.0,0.0,0.33333333333333365,-1.1013529722048057,0.904534033733291,0.33333333333333365,0.4720033444104356,-0.11574901872956588,-0.08860994395952436,-0.25277554550147285,0.47337186599429726,0.6703841078984107,1.0042649163728055,1.2888917134734106,0.0,1.208047917564251,1.0332508066612711,0.26429140083634006,-0.7283270572233205,-0.932945157921859,-1.1716901348770978,-1.0532992458670702,-0.9846379882903353,0.26347616641904437,-0.23295186191988115,-0.5265326328889876,-0.23353588846006673,-0.19280646139261318,0.10405584941239822
